"time","MatStm6.K[1]","MatStm6.K[2]","MatStm6.MW[1]","MatStm6.MW[2]","MatStm6.MW[3]","MatStm6.P","MatStm6.Pbubl","MatStm6.Pdew","MatStm6.Psat[1]","MatStm6.Psat[2]","MatStm6.T","MatStm6.compMasFlo[1,1]","MatStm6.compMasFlo[1,2]","MatStm6.compMasFlo[2,1]","MatStm6.compMasFlo[2,2]","MatStm6.compMasFlo[3,1]","MatStm6.compMasFlo[3,2]","MatStm6.compMasFrac[1,1]","MatStm6.compMasFrac[1,2]","MatStm6.compMasFrac[2,1]","MatStm6.compMasFrac[2,2]","MatStm6.compMasFrac[3,1]","MatStm6.compMasFrac[3,2]","MatStm6.compMolEnth[1,1]","MatStm6.compMolEnth[1,2]","MatStm6.compMolEnth[2,1]","MatStm6.compMolEnth[2,2]","MatStm6.compMolEnth[3,1]","MatStm6.compMolEnth[3,2]","MatStm6.compMolEntr[1,1]","MatStm6.compMolEntr[1,2]","MatStm6.compMolEntr[2,1]","MatStm6.compMolEntr[2,2]","MatStm6.compMolEntr[3,1]","MatStm6.compMolEntr[3,2]","MatStm6.compMolFlo[1,1]","MatStm6.compMolFlo[1,2]","MatStm6.compMolFlo[2,1]","MatStm6.compMolFlo[2,2]","MatStm6.compMolFlo[3,1]","MatStm6.compMolFlo[3,2]","MatStm6.compMolFrac[1,1]","MatStm6.compMolFrac[1,2]","MatStm6.compMolFrac[2,1]","MatStm6.compMolFrac[2,2]","MatStm6.compMolFrac[3,1]","MatStm6.compMolFrac[3,2]","MatStm6.compMolSpHeat[1,1]","MatStm6.compMolSpHeat[1,2]","MatStm6.compMolSpHeat[2,1]","MatStm6.compMolSpHeat[2,2]","MatStm6.compMolSpHeat[3,1]","MatStm6.compMolSpHeat[3,2]","MatStm6.gamma[1]","MatStm6.gamma[2]","MatStm6.gammaBubl[1]","MatStm6.gammaBubl[2]","MatStm6.gammaDew[1]","MatStm6.gammaDew[2]","MatStm6.liqPhasMasFrac","MatStm6.liqPhasMolFrac","MatStm6.liqfugcoeff_bubl[1]","MatStm6.liqfugcoeff_bubl[2]","MatStm6.phasMolEnth[1]","MatStm6.phasMolEnth[2]","MatStm6.phasMolEnth[3]","MatStm6.phasMolEntr[1]","MatStm6.phasMolEntr[2]","MatStm6.phasMolEntr[3]","MatStm6.phasMolSpHeat[1]","MatStm6.phasMolSpHeat[2]","MatStm6.phasMolSpHeat[3]","MatStm6.resMolEnth[1]","MatStm6.resMolEnth[2]","MatStm6.resMolEnth[3]","MatStm6.resMolEntr[1]","MatStm6.resMolEntr[2]","MatStm6.resMolEntr[3]","MatStm6.resMolSpHeat[1]","MatStm6.resMolSpHeat[2]","MatStm6.resMolSpHeat[3]","MatStm6.totMasFlo[1]","MatStm6.totMasFlo[2]","MatStm6.totMasFlo[3]","MatStm6.totMolFlo[1]","MatStm6.totMolFlo[2]","MatStm6.totMolFlo[3]","MatStm6.vapPhasMasFrac","MatStm6.vapfugcoeff_dew[1]","MatStm6.vapfugcoeff_dew[2]","MatStm7.K[1]","MatStm7.K[2]","MatStm7.MW[1]","MatStm7.MW[2]","MatStm7.MW[3]","MatStm7.P","MatStm7.Pbubl","MatStm7.Pdew","MatStm7.Psat[1]","MatStm7.Psat[2]","MatStm7.T","MatStm7.compMasFlo[1,1]","MatStm7.compMasFlo[1,2]","MatStm7.compMasFlo[2,1]","MatStm7.compMasFlo[2,2]","MatStm7.compMasFlo[3,1]","MatStm7.compMasFlo[3,2]","MatStm7.compMasFrac[1,1]","MatStm7.compMasFrac[1,2]","MatStm7.compMasFrac[2,1]","MatStm7.compMasFrac[2,2]","MatStm7.compMasFrac[3,1]","MatStm7.compMasFrac[3,2]","MatStm7.compMolEnth[1,1]","MatStm7.compMolEnth[1,2]","MatStm7.compMolEnth[2,1]","MatStm7.compMolEnth[2,2]","MatStm7.compMolEnth[3,1]","MatStm7.compMolEnth[3,2]","MatStm7.compMolEntr[1,1]","MatStm7.compMolEntr[1,2]","MatStm7.compMolEntr[2,1]","MatStm7.compMolEntr[2,2]","MatStm7.compMolEntr[3,1]","MatStm7.compMolEntr[3,2]","MatStm7.compMolFlo[1,1]","MatStm7.compMolFlo[1,2]","MatStm7.compMolFlo[2,1]","MatStm7.compMolFlo[2,2]","MatStm7.compMolFlo[3,1]","MatStm7.compMolFlo[3,2]","MatStm7.compMolFrac[1,1]","MatStm7.compMolFrac[1,2]","MatStm7.compMolFrac[2,1]","MatStm7.compMolFrac[2,2]","MatStm7.compMolFrac[3,1]","MatStm7.compMolFrac[3,2]","MatStm7.compMolSpHeat[1,1]","MatStm7.compMolSpHeat[1,2]","MatStm7.compMolSpHeat[2,1]","MatStm7.compMolSpHeat[2,2]","MatStm7.compMolSpHeat[3,1]","MatStm7.compMolSpHeat[3,2]","MatStm7.gamma[1]","MatStm7.gamma[2]","MatStm7.gammaBubl[1]","MatStm7.gammaBubl[2]","MatStm7.gammaDew[1]","MatStm7.gammaDew[2]","MatStm7.liqPhasMasFrac","MatStm7.liqPhasMolFrac","MatStm7.liqfugcoeff_bubl[1]","MatStm7.liqfugcoeff_bubl[2]","MatStm7.phasMolEnth[1]","MatStm7.phasMolEnth[2]","MatStm7.phasMolEnth[3]","MatStm7.phasMolEntr[1]","MatStm7.phasMolEntr[2]","MatStm7.phasMolEntr[3]","MatStm7.phasMolSpHeat[1]","MatStm7.phasMolSpHeat[2]","MatStm7.phasMolSpHeat[3]","MatStm7.resMolEnth[1]","MatStm7.resMolEnth[2]","MatStm7.resMolEnth[3]","MatStm7.resMolEntr[1]","MatStm7.resMolEntr[2]","MatStm7.resMolEntr[3]","MatStm7.resMolSpHeat[1]","MatStm7.resMolSpHeat[2]","MatStm7.resMolSpHeat[3]","MatStm7.totMasFlo[1]","MatStm7.totMasFlo[2]","MatStm7.totMasFlo[3]","MatStm7.totMolFlo[1]","MatStm7.totMolFlo[2]","MatStm7.totMolFlo[3]","MatStm7.vapPhasMasFrac","MatStm7.vapfugcoeff_dew[1]","MatStm7.vapfugcoeff_dew[2]","MatStm8.K[1]","MatStm8.K[2]","MatStm8.MW[1]","MatStm8.MW[2]","MatStm8.MW[3]","MatStm8.P","MatStm8.Pbubl","MatStm8.Pdew","MatStm8.Psat[1]","MatStm8.Psat[2]","MatStm8.T","MatStm8.compMasFlo[1,1]","MatStm8.compMasFlo[1,2]","MatStm8.compMasFlo[2,1]","MatStm8.compMasFlo[2,2]","MatStm8.compMasFlo[3,1]","MatStm8.compMasFlo[3,2]","MatStm8.compMasFrac[1,1]","MatStm8.compMasFrac[1,2]","MatStm8.compMasFrac[2,1]","MatStm8.compMasFrac[2,2]","MatStm8.compMasFrac[3,1]","MatStm8.compMasFrac[3,2]","MatStm8.compMolEnth[1,1]","MatStm8.compMolEnth[1,2]","MatStm8.compMolEnth[2,1]","MatStm8.compMolEnth[2,2]","MatStm8.compMolEnth[3,1]","MatStm8.compMolEnth[3,2]","MatStm8.compMolEntr[1,1]","MatStm8.compMolEntr[1,2]","MatStm8.compMolEntr[2,1]","MatStm8.compMolEntr[2,2]","MatStm8.compMolEntr[3,1]","MatStm8.compMolEntr[3,2]","MatStm8.compMolFlo[1,1]","MatStm8.compMolFlo[1,2]","MatStm8.compMolFlo[2,1]","MatStm8.compMolFlo[2,2]","MatStm8.compMolFlo[3,1]","MatStm8.compMolFlo[3,2]","MatStm8.compMolFrac[1,1]","MatStm8.compMolFrac[1,2]","MatStm8.compMolFrac[2,1]","MatStm8.compMolFrac[2,2]","MatStm8.compMolFrac[3,1]","MatStm8.compMolFrac[3,2]","MatStm8.compMolSpHeat[1,1]","MatStm8.compMolSpHeat[1,2]","MatStm8.compMolSpHeat[2,1]","MatStm8.compMolSpHeat[2,2]","MatStm8.compMolSpHeat[3,1]","MatStm8.compMolSpHeat[3,2]","MatStm8.gamma[1]","MatStm8.gamma[2]","MatStm8.gammaBubl[1]","MatStm8.gammaBubl[2]","MatStm8.gammaDew[1]","MatStm8.gammaDew[2]","MatStm8.liqPhasMasFrac","MatStm8.liqPhasMolFrac","MatStm8.liqfugcoeff_bubl[1]","MatStm8.liqfugcoeff_bubl[2]","MatStm8.phasMolEnth[1]","MatStm8.phasMolEnth[2]","MatStm8.phasMolEnth[3]","MatStm8.phasMolEntr[1]","MatStm8.phasMolEntr[2]","MatStm8.phasMolEntr[3]","MatStm8.phasMolSpHeat[1]","MatStm8.phasMolSpHeat[2]","MatStm8.phasMolSpHeat[3]","MatStm8.resMolEnth[1]","MatStm8.resMolEnth[2]","MatStm8.resMolEnth[3]","MatStm8.resMolEntr[1]","MatStm8.resMolEntr[2]","MatStm8.resMolEntr[3]","MatStm8.resMolSpHeat[1]","MatStm8.resMolSpHeat[2]","MatStm8.resMolSpHeat[3]","MatStm8.totMasFlo[1]","MatStm8.totMasFlo[2]","MatStm8.totMasFlo[3]","MatStm8.totMolFlo[1]","MatStm8.totMolFlo[2]","MatStm8.totMolFlo[3]","MatStm8.vapPhasMasFrac","MatStm8.vapPhasMolFrac","MatStm8.vapfugcoeff_dew[1]","MatStm8.vapfugcoeff_dew[2]","Mixer3.inVapPhasMolFrac[1]","Mixer3.inVapPhasMolFrac[2]","MatStm6.inlet.P","MatStm6.inlet.T","MatStm6.inlet.mixMolEnth","MatStm6.inlet.mixMolEntr","MatStm6.inlet.mixMolFlo","MatStm6.inlet.mixMolFrac[1,1]","MatStm6.inlet.mixMolFrac[1,2]","MatStm6.inlet.mixMolFrac[2,1]","MatStm6.inlet.mixMolFrac[2,2]","MatStm6.inlet.mixMolFrac[3,1]","MatStm6.inlet.mixMolFrac[3,2]","MatStm6.inlet.vapPhasMolFrac","MatStm6.outlet.P","MatStm6.outlet.T","MatStm6.outlet.mixMolEnth","MatStm6.outlet.mixMolEntr","MatStm6.outlet.mixMolFlo","MatStm6.outlet.mixMolFrac[1,1]","MatStm6.outlet.mixMolFrac[1,2]","MatStm6.outlet.mixMolFrac[2,1]","MatStm6.outlet.mixMolFrac[2,2]","MatStm6.outlet.mixMolFrac[3,1]","MatStm6.outlet.mixMolFrac[3,2]","MatStm6.outlet.vapPhasMolFrac","MatStm6.vapPhasMolFrac","MatStm7.inlet.P","MatStm7.inlet.T","MatStm7.inlet.mixMolEnth","MatStm7.inlet.mixMolEntr","MatStm7.inlet.mixMolFlo","MatStm7.inlet.mixMolFrac[1,1]","MatStm7.inlet.mixMolFrac[1,2]","MatStm7.inlet.mixMolFrac[2,1]","MatStm7.inlet.mixMolFrac[2,2]","MatStm7.inlet.mixMolFrac[3,1]","MatStm7.inlet.mixMolFrac[3,2]","MatStm7.inlet.vapPhasMolFrac","MatStm7.outlet.P","MatStm7.outlet.T","MatStm7.outlet.mixMolEnth","MatStm7.outlet.mixMolEntr","MatStm7.outlet.mixMolFlo","MatStm7.outlet.mixMolFrac[1,1]","MatStm7.outlet.mixMolFrac[1,2]","MatStm7.outlet.mixMolFrac[2,1]","MatStm7.outlet.mixMolFrac[2,2]","MatStm7.outlet.mixMolFrac[3,1]","MatStm7.outlet.mixMolFrac[3,2]","MatStm7.outlet.vapPhasMolFrac","MatStm7.vapPhasMolFrac","MatStm8.inlet.P","MatStm8.inlet.T","MatStm8.inlet.mixMolEnth","MatStm8.inlet.mixMolEntr","MatStm8.inlet.mixMolFlo","MatStm8.inlet.mixMolFrac[1,1]","MatStm8.inlet.mixMolFrac[1,2]","MatStm8.inlet.mixMolFrac[2,1]","MatStm8.inlet.mixMolFrac[2,2]","MatStm8.inlet.mixMolFrac[3,1]","MatStm8.inlet.mixMolFrac[3,2]","MatStm8.inlet.vapPhasMolFrac","MatStm8.outlet.P","MatStm8.outlet.T","MatStm8.outlet.mixMolEnth","MatStm8.outlet.mixMolEntr","MatStm8.outlet.mixMolFlo","MatStm8.outlet.mixMolFrac[1,1]","MatStm8.outlet.mixMolFrac[1,2]","MatStm8.outlet.mixMolFrac[2,1]","MatStm8.outlet.mixMolFrac[2,2]","MatStm8.outlet.mixMolFrac[3,1]","MatStm8.outlet.mixMolFrac[3,2]","MatStm8.outlet.vapPhasMolFrac","Mixer3.inCompMolFrac[1,1]","Mixer3.inCompMolFrac[1,2]","Mixer3.inCompMolFrac[2,1]","Mixer3.inCompMolFrac[2,2]","Mixer3.inMolFlo[1]","Mixer3.inMolFlo[2]","Mixer3.inP[1]","Mixer3.inP[2]","Mixer3.inT[1]","Mixer3.inT[2]","Mixer3.inTotMolEnth[1]","Mixer3.inTotMolEnth[2]","Mixer3.inTotMolEntr[1]","Mixer3.inTotMolEntr[2]","Mixer3.inlet[1].P","Mixer3.inlet[2].P","Mixer3.inlet[1].T","Mixer3.inlet[2].T","Mixer3.inlet[1].mixMolEnth","Mixer3.inlet[2].mixMolEnth","Mixer3.inlet[1].mixMolEntr","Mixer3.inlet[2].mixMolEntr","Mixer3.inlet[1].mixMolFlo","Mixer3.inlet[2].mixMolFlo","Mixer3.inlet[1].mixMolFrac[1,1]","Mixer3.inlet[1].mixMolFrac[1,2]","Mixer3.inlet[1].mixMolFrac[2,1]","Mixer3.inlet[1].mixMolFrac[2,2]","Mixer3.inlet[1].mixMolFrac[3,1]","Mixer3.inlet[1].mixMolFrac[3,2]","Mixer3.inlet[2].mixMolFrac[1,1]","Mixer3.inlet[2].mixMolFrac[1,2]","Mixer3.inlet[2].mixMolFrac[2,1]","Mixer3.inlet[2].mixMolFrac[2,2]","Mixer3.inlet[2].mixMolFrac[3,1]","Mixer3.inlet[2].mixMolFrac[3,2]","Mixer3.inlet[1].vapPhasMolFrac","Mixer3.inlet[2].vapPhasMolFrac","Mixer3.outCompMolFrac[1]","Mixer3.outCompMolFrac[2]","Mixer3.outMolFlo","Mixer3.outP","Mixer3.outT","Mixer3.outTotMolEnth","Mixer3.outTotMolEntr","Mixer3.outVapPhasMolFrac","Mixer3.outlet.P","Mixer3.outlet.T","Mixer3.outlet.mixMolEnth","Mixer3.outlet.mixMolEntr","Mixer3.outlet.mixMolFlo","Mixer3.outlet.mixMolFrac[1,1]","Mixer3.outlet.mixMolFrac[1,2]","Mixer3.outlet.mixMolFrac[2,1]","Mixer3.outlet.mixMolFrac[2,2]","Mixer3.outlet.mixMolFrac[3,1]","Mixer3.outlet.mixMolFrac[3,2]","Mixer3.outlet.vapPhasMolFrac"
0,0.06158903356566346,0.1497110047093665,32.042,32.042,0,101325,10704.98818910871,8843.092068238884,6240.50882604085,15169.46755217656,310,900.75,2303.45,900.75,2303.45,0,0,0.2811154110230322,0.7188845889769677,0.2811154110230322,0.7188845889769677,-0,-0,-21022.21967957393,-21022.21967957393,-43090.21250085042,-40998.66621744529,398.8018279981996,784.5701295650381,-64.91337974343313,-64.91337974343313,-133.2123123762721,-126.4412065974604,0,0,50,50,50,50,0,0,0.5,0.5,0.5,0.5,0,0,48.12827985984464,48.12827985984464,75.5482659514592,116.9648534879194,33.68458332610432,67.12873193450601,1,1,1,1,1,1,1,1,1,1,-42044.43935914785,-42044.43935914785,0,-129.8267594868663,-129.8267594868663,0,96.25655971968928,96.25655971968928,0,0,0,0,0,0,0,0,0,0,3204.2,3204.2,0,100,100,0,0,1,1,2.383629298105436e+019,2.432978377827088e+025,29.2366,0,29.2366,101325,9.860875856607504e+029,4.025351348039871e+024,2.415212386305333e+024,2.465215341333296e+030,3201,1080.9,1842.76,0,0,1080.9,1842.76,0.3697078319640451,0.6302921680359549,-0,-0,0.3697078319640451,0.6302921680359549,154782.4651506522,103188.3101004348,122613.2038730159,461007.1323181937,122613.2038730159,461007.1323181937,116.1062799698943,77.4041866465962,0,0,101.9810824239413,330.8045429053144,60,40,0,0,60,40,0.6,0.4,0,0,0.6,0.4,-1.#IND,-1.#IND,1.#INF,76.684,36.77632555462807,184.4527272280226,1,1,1,1,1,1,0,0,1,1,257970.775251087,0,257970.775251087,193.5104666164905,0,193.5104666164905,-1.#IND,-1.#IND,95.84688622398591,0,0,0,0,0,0,0,0,0,2923.66,0,2923.66,100,0,100,1,1,1,2485675.66863021,33170570.67240595,30.63930000000001,0,30.63930000000001,101325,1650977230939.866,431474911761.1634,251861087123.956,3361008073381.533,1615.682569493676,1981.65,4146.21,0,0,1981.65,4146.21,0.323383693491692,0.6766163065083078,-0,-0,0.3233836934916921,0.6766163065083078,59379.74237028328,48583.42557568631,53470.31759905578,174565.5405921975,53470.31759905578,174565.5405921975,72.31977812455949,59.17072755645776,0,0,70.59794813362498,205.9147426833856,110,90,0,0,110,90,0.55,0.45,0,0,0.55,0.45,56.24772521627044,46.02086608603945,2.847807516701568e+077,76.68400000000067,47.37707062418215,169.3582276866882,1,1,1,1,1,1,0,0,1,1,107963.1679459696,0,107963.1679459696,131.4905056810173,0,131.4905056810173,102.2685913023099,0,102.2685913023099,0,0,0,0,0,0,0,0,0,6127.860000000002,0,6127.860000000002,200,0,200,1,1,1,1,1,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,0,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,0.6,0.4,0.5,0.5,100,100,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,100,100,0.6,0.4,0,0,0.6,0.4,0.5,0.5,0.5,0.5,0,0,1,0,0.55,0.45,200,101325,1615.682569493676,107963.1679459696,131.4905056810173,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1
1,0.06158903356566346,0.1497110047093665,32.042,32.042,0,101325,10704.98818910871,8843.092068238884,6240.50882604085,15169.46755217656,310,900.75,2303.45,900.75,2303.45,0,0,0.2811154110230322,0.7188845889769677,0.2811154110230322,0.7188845889769677,-0,-0,-21022.21967957393,-21022.21967957393,-43090.21250085042,-40998.66621744529,398.8018279981996,784.5701295650381,-64.91337974343313,-64.91337974343313,-133.2123123762721,-126.4412065974604,0,0,50,50,50,50,0,0,0.5,0.5,0.5,0.5,0,0,48.12827985984464,48.12827985984464,75.5482659514592,116.9648534879194,33.68458332610432,67.12873193450601,1,1,1,1,1,1,1,1,1,1,-42044.43935914785,-42044.43935914785,0,-129.8267594868663,-129.8267594868663,0,96.25655971968928,96.25655971968928,0,0,0,0,0,0,0,0,0,0,3204.2,3204.2,0,100,100,0,0,1,1,2.383629298105436e+019,2.432978377827088e+025,29.2366,0,29.2366,101325,9.860875856607504e+029,4.025351348039871e+024,2.415212386305333e+024,2.465215341333296e+030,3201,1080.9,1842.76,0,0,1080.9,1842.76,0.3697078319640451,0.6302921680359549,-0,-0,0.3697078319640451,0.6302921680359549,154782.4651506522,103188.3101004348,122613.2038730159,461007.1323181937,122613.2038730159,461007.1323181937,116.1062799698943,77.4041866465962,0,0,101.9810824239413,330.8045429053144,60,40,0,0,60,40,0.6,0.4,0,0,0.6,0.4,-1.#IND,-1.#IND,1.#INF,76.684,36.77632555462807,184.4527272280226,1,1,1,1,1,1,0,0,1,1,257970.775251087,0,257970.775251087,193.5104666164905,0,193.5104666164905,-1.#IND,-1.#IND,95.84688622398591,0,0,0,0,0,0,0,0,0,2923.66,0,2923.66,100,0,100,1,1,1,2485675.66863021,33170570.67240595,30.63930000000001,0,30.63930000000001,101325,1650977230939.866,431474911761.1634,251861087123.956,3361008073381.533,1615.682569493676,1981.65,4146.21,0,0,1981.65,4146.21,0.323383693491692,0.6766163065083078,-0,-0,0.3233836934916921,0.6766163065083078,59379.74237028328,48583.42557568631,53470.31759905578,174565.5405921975,53470.31759905578,174565.5405921975,72.31977812455949,59.17072755645776,0,0,70.59794813362498,205.9147426833856,110,90,0,0,110,90,0.55,0.45,0,0,0.55,0.45,56.24772521627044,46.02086608603945,2.847807516701568e+077,76.68400000000067,47.37707062418215,169.3582276866882,1,1,1,1,1,1,0,0,1,1,107963.1679459696,0,107963.1679459696,131.4905056810173,0,131.4905056810173,102.2685913023099,0,102.2685913023099,0,0,0,0,0,0,0,0,0,6127.860000000002,0,6127.860000000002,200,0,200,1,1,1,1,1,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,0,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,0.6,0.4,0.5,0.5,100,100,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,100,100,0.6,0.4,0,0,0.6,0.4,0.5,0.5,0.5,0.5,0,0,1,0,0.55,0.45,200,101325,1615.682569493676,107963.1679459696,131.4905056810173,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1
1,0.06158903356566346,0.1497110047093665,32.042,32.042,0,101325,10704.98818910871,8843.092068238884,6240.50882604085,15169.46755217656,310,900.75,2303.45,900.75,2303.45,0,0,0.2811154110230322,0.7188845889769677,0.2811154110230322,0.7188845889769677,-0,-0,-21022.21967957393,-21022.21967957393,-43090.21250085042,-40998.66621744529,398.8018279981996,784.5701295650381,-64.91337974343313,-64.91337974343313,-133.2123123762721,-126.4412065974604,0,0,50,50,50,50,0,0,0.5,0.5,0.5,0.5,0,0,48.12827985984464,48.12827985984464,75.5482659514592,116.9648534879194,33.68458332610432,67.12873193450601,1,1,1,1,1,1,1,1,1,1,-42044.43935914785,-42044.43935914785,0,-129.8267594868663,-129.8267594868663,0,96.25655971968928,96.25655971968928,0,0,0,0,0,0,0,0,0,0,3204.2,3204.2,0,100,100,0,0,1,1,2.383629298105436e+019,2.432978377827088e+025,29.2366,0,29.2366,101325,9.860875856607504e+029,4.025351348039871e+024,2.415212386305333e+024,2.465215341333296e+030,3201,1080.9,1842.76,0,0,1080.9,1842.76,0.3697078319640451,0.6302921680359549,-0,-0,0.3697078319640451,0.6302921680359549,154782.4651506522,103188.3101004348,122613.2038730159,461007.1323181937,122613.2038730159,461007.1323181937,116.1062799698943,77.4041866465962,0,0,101.9810824239413,330.8045429053144,60,40,0,0,60,40,0.6,0.4,0,0,0.6,0.4,-1.#IND,-1.#IND,1.#INF,76.684,36.77632555462807,184.4527272280226,1,1,1,1,1,1,0,0,1,1,257970.775251087,0,257970.775251087,193.5104666164905,0,193.5104666164905,-1.#IND,-1.#IND,95.84688622398591,0,0,0,0,0,0,0,0,0,2923.66,0,2923.66,100,0,100,1,1,1,2485675.66863021,33170570.67240595,30.63930000000001,0,30.63930000000001,101325,1650977230939.866,431474911761.1634,251861087123.956,3361008073381.533,1615.682569493676,1981.65,4146.21,0,0,1981.65,4146.21,0.323383693491692,0.6766163065083078,-0,-0,0.3233836934916921,0.6766163065083078,59379.74237028328,48583.42557568631,53470.31759905578,174565.5405921975,53470.31759905578,174565.5405921975,72.31977812455949,59.17072755645776,0,0,70.59794813362498,205.9147426833856,110,90,0,0,110,90,0.55,0.45,0,0,0.55,0.45,56.24772521627044,46.02086608603945,2.847807516701568e+077,76.68400000000067,47.37707062418215,169.3582276866882,1,1,1,1,1,1,0,0,1,1,107963.1679459696,0,107963.1679459696,131.4905056810173,0,131.4905056810173,102.2685913023099,0,102.2685913023099,0,0,0,0,0,0,0,0,0,6127.860000000002,0,6127.860000000002,200,0,200,1,1,1,1,1,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,101325,310,-42044.43935914785,-129.8267594868663,100,0.5,0.5,0.5,0.5,0,0,0,0,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,101325,3201,257970.775251087,193.5104666164905,100,0.6,0.4,0,0,0.6,0.4,1,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1,0.6,0.4,0.5,0.5,100,100,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,101325,101325,3201,310,257970.775251087,-42044.43935914785,193.5104666164905,-129.8267594868663,100,100,0.6,0.4,0,0,0.6,0.4,0.5,0.5,0.5,0.5,0,0,1,0,0.55,0.45,200,101325,1615.682569493676,107963.1679459696,131.4905056810173,1,101325,1615.682569493676,107963.1679459696,131.4905056810173,200,0.55,0.45,0,0,0.55,0.45,1
